"","movie_title","color","director_name","num_critic_for_reviews","duration","director_facebook_likes","actor_3_facebook_likes","actor_2_name","actor_1_facebook_likes","gross","genres","actor_1_name","num_voted_users","cast_total_facebook_likes","actor_3_name","facenumber_in_poster","plot_keywords","movie_imdb_link","num_user_for_reviews","language","country","content_rating","budget","title_year","actor_2_facebook_likes","imdb_score","aspect_ratio","movie_facebook_likes","id","imdbID","spanishTitle","imdbPictureURL","year","rtID","rtAllCriticsRating","rtAllCriticsNumReviews","rtAllCriticsNumFresh","rtAllCriticsNumRotten","rtAllCriticsScore","rtTopCriticsRating","rtTopCriticsNumReviews","rtTopCriticsNumFresh","rtTopCriticsNumRotten","rtTopCriticsScore","rtAudienceRating","rtAudienceNumRatings","rtAudienceScore","rtPictureURL"
"2014","The Crying Game","Color","Neil Jordan",63,112,277,327,"Miranda Richardson",1000,62549000,"Crime|Drama|Romance|Thriller","Jim Broadbent",41361,2412,"Stephen Rea",0,"androgynous|full frontal male nudity|irish republican army|psychological drama|tragic love","http://www.imdb.com/title/tt0104036/?ref_=fn_tt_tt_1",148,"English","UK","R",2300000,1992,530,7.3,2.35,0,1094,104036,"Juego de lágrimas","http://ia.media-imdb.com/images/M/MV5BMTc0Nzc1MzE0Ml5BMl5BanBnXkFtZTYwMjU1NDI5._V1._SY314_CR2,0,214,314_.jpg",1992,"crying_game","8.5","38","38","0","100","9.4","6","6","0","100","3.5","5761","76","http://content7.flixster.com/movie/27/86/278613_det.jpg"
"2015","The Cure","Color","Kiyoshi Kurosawa",78,111,62,6,"Anna Nakagawa",89,94596,"Crime|Horror|Mystery|Thriller","KÃ´ji Yakusho",6318,115,"Denden",0,"breasts|interrogation|investigation|murder|watching television","http://www.imdb.com/title/tt0123948/?ref_=fn_tt_tt_1",50,"Japanese","Japan","",1e+06,1997,13,7.4,1.85,817,219,112757,"Que nada nos separe","http://ia.media-imdb.com/images/M/MV5BNTcyMDM2NjkzOF5BMl5BanBnXkFtZTcwNzg0MDcyMQ@@._V1._SY314_CR3,0,214,314_.jpg",1995,"1061860-cure","5.5","10","4","6","40","0","4","1","3","25","3.7","2207","79","http://content9.flixster.com/movie/10/86/12/10861271_det.jpg"
"2016","The Curious Case of Benjamin Button","Color","David Fincher",362,166,21000,919,"Jason Flemyng",11000,127490802,"Drama|Fantasy|Romance","Brad Pitt",459346,13333,"Julia Ormond",2,"deformed baby|diary|lingerie slip|older man younger woman relationship|premature aging","http://www.imdb.com/title/tt0421715/?ref_=fn_tt_tt_1",822,"English","USA","PG-13",1.5e+08,2008,1000,7.8,2.35,23000,64957,421715,"El curioso caso de Benjamin Button","http://ia.media-imdb.com/images/M/MV5BMTkyMDc2MDAxOV5BMl5BanBnXkFtZTcwNzI2NDQzMg@@._V1._SY314_CR4,0,214,314_.jpg",2008,"curious_case_of_benjamin_button","7.1","228","165","63","72","6.9","37","28","9","75","3.7","216019","81","http://content9.flixster.com/movie/10/86/44/10864467_det.jpg"
"2017","The Curse of the Jade Scorpion","Color","Woody Allen",116,103,11000,277,"Elizabeth Berkley",11000,7496522,"Comedy|Crime|Mystery|Romance","Woody Allen",31798,12534,"Peter Gerety",0,"efficiency expert|insurance investigator|magician|scorpion|thief","http://www.imdb.com/title/tt0256524/?ref_=fn_tt_tt_1",178,"English","USA","PG-13",2.6e+07,2001,893,6.8,1.37,826,132,256524,"La maldición del escorpión de jade","http://ia.media-imdb.com/images/M/MV5BMTIyMDcyNDIxM15BMl5BanBnXkFtZTcwMTgzNjIyMQ@@._V1._SY314_CR0,0,214,314_.jpg",2001,"curse_of_the_jade_scorpion","5.2","122","55","67","45","5","36","14","22","38","3.1","4108","52","http://content6.flixster.com/movie/26/26/262600_det.jpg"
"2018","The Da Vinci Code","Color","Ron Howard",294,174,2000,362,"Seth Gabel",15000,217536138,"Mystery|Thriller","Tom Hanks",314253,16008,"JÃ¼rgen Prochnow",2,"based on supposedly true story|holy grail|mary magdalene|opus dei|secret","http://www.imdb.com/title/tt0382625/?ref_=fn_tt_tt_1",1966,"English","USA","PG-13",1.25e+08,2006,574,6.6,2.35,0,45447,382625,"El código Da Vinci","http://ia.media-imdb.com/images/M/MV5BMjIxMjQyMTc3Nl5BMl5BanBnXkFtZTcwMTA1MDUzMw@@._V1._SX214_CR0,0,214,314_.jpg",2006,"da_vinci_code","4.8","219","54","165","24","4.1","42","4","38","9","3.2","124708","64","http://content7.flixster.com/movie/31/42/314213_det.jpg"
"2019","The Dangerous Lives of Altar Boys","Color","Peter Care",78,104,0,77,"Michael Harding",1000,1779284,"Comedy|Drama","Kieran Culkin",12047,1292,"Jake Richardson",4,"book|boy|catholic|comic book|friend","http://www.imdb.com/title/tt0238924/?ref_=fn_tt_tt_1",122,"English","USA","R",1.2e+07,2002,165,7.1,1.85,677,5421,238924,"La peligrosa vida de los altar boys","http://ia.media-imdb.com/images/M/MV5BMTk3NjI3ODc0M15BMl5BanBnXkFtZTcwNTE3MDYyMQ@@._V1._SX214_CR0,0,214,314_.jpg",2002,"country-boys","0","0","0","0","0","0","0","0","0","0","0","0","0","http://content8.flixster.com/movie/10/85/15/10851526_det.jpg"
"2020","The Dark Knight","Color","Christopher Nolan",645,152,22000,11000,"Heath Ledger",23000,533316061,"Action|Crime|Drama|Thriller","Christian Bale",1676169,57802,"Morgan Freeman",0,"based on comic book|dc comics|psychopath|star died before release|urban setting","http://www.imdb.com/title/tt0468569/?ref_=fn_tt_tt_1",4667,"English","USA","PG-13",1.85e+08,2008,13000,9,2.35,37000,58559,468569,"El caballero oscuro","http://ia.media-imdb.com/images/M/MV5BMTMxNTMwODM0NF5BMl5BanBnXkFtZTcwODAyMTk2Mw@@._V1._SX214_CR0,0,214,314_.jpg",2008,"the_dark_knight","8.4","275","257","18","93","8","44","40","4","90","4.5","399618","96","http://content8.flixster.com/movie/10/83/86/10838658_det.jpg"
"2021","The Day After Tomorrow","Color","Roland Emmerich",239,124,776,812,"Dennis Quaid",15000,186739919,"Action|Adventure|Sci-Fi|Thriller","Jake Gyllenhaal",333248,20553,"Sela Ward",0,"climate|end of the world|global warming|natural disaster|weather","http://www.imdb.com/title/tt0319262/?ref_=fn_tt_tt_1",1159,"English","USA","PG-13",1.25e+08,2004,2000,6.4,2.35,19000,8361,319262,"El día de mañana","http://ia.media-imdb.com/images/M/MV5BMTU1NTA3NzMwOV5BMl5BanBnXkFtZTcwNzEzMTEzMw@@._V1._SX214_CR0,0,214,314_.jpg",2004,"day_after_tomorrow","5.3","208","95","113","45","5.2","42","18","24","42","3.2","174938","57","http://content7.flixster.com/movie/25/43/254313_det.jpg"
"2022","The Day the Earth Stood Still","Color","Scott Derrickson",276,104,301,71,"Jon Hamm",18000,79363785,"Drama|Sci-Fi|Thriller","Keanu Reeves",139423,22194,"Juan Riedinger",0,"alien|earth|giant robot|military|scientist","http://www.imdb.com/title/tt0970416/?ref_=fn_tt_tt_1",698,"English","USA","PG-13",8e+07,2008,4000,5.5,2.35,0,1253,43456,"Ultimátum a la Tierra","http://ia.media-imdb.com/images/M/MV5BMTQ2MzYyNzEwMl5BMl5BanBnXkFtZTYwODkzNDg5._V1._SY314_CR4,0,214,314_.jpg",1951,"1005371-day_the_earth_stood_still","8","50","47","3","94","7","5","4","1","80","3.8","8999","86","http://content7.flixster.com/movie/10/87/31/10873109_det.jpg"
"2023","The Dead Girl","Color","Karen Moncrieff",85,93,22,303,"Bruce Davison",11000,17311,"Crime|Drama|Mystery","James Franco",12304,11860,"Piper Laurie",0,"dead girl|girl|granddaughter|morgue|storage unit","http://www.imdb.com/title/tt0783238/?ref_=fn_tt_tt_1",73,"English","USA","R",NA,2006,505,6.7,1.85,799,50447,783238,"The Dead Girl","http://ia.media-imdb.com/images/M/MV5BNzE4MDYzMzg3MF5BMl5BanBnXkFtZTcwNDU2ODA0MQ@@._V1._SY314_CR11,0,214,314_.jpg",2006,"dead_mary","0","3","1","2","33","0","0","0","0","0","0","0","0","http://content9.flixster.com/movie/54/87/49/5487491_det.jpg"
"2024","The Dead Zone","Color","David Cronenberg",112,103,0,275,"Herbert Lom",1000,NA,"Horror|Sci-Fi|Thriller","Tom Skerritt",44804,2013,"Anthony Zerbe",0,"car accident|coma|evil politician|psychic|vision","http://www.imdb.com/title/tt0085407/?ref_=fn_tt_tt_1",182,"English","USA","R",1e+07,1983,278,7.2,1.85,0,2118,281432,"La zona muerta","http://ia.media-imdb.com/images/M/MV5BMTI4NzAxNTA0MV5BMl5BanBnXkFtZTcwNjQzMjkyMQ@@._V1._SY314_CR8,0,214,314_.jpg",2002,"","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
"2025","The Deep End of the Ocean","Color","Ulu Grosbard",54,106,22,613,"Treat Williams",2000,13376506,"Drama","Alexa PenaVega",10413,4327,"Jonathan Jackson",1,"basketball|boy|italian|kidnapping a child|reunion","http://www.imdb.com/title/tt0120646/?ref_=fn_tt_tt_1",111,"English","USA","PG-13",4e+07,1999,642,6.3,1.85,579,2546,120646,"En lo profundo del océano","http://ia.media-imdb.com/images/M/MV5BMTA1Mzc5NjQzOTdeQTJeQWpwZ15BbWU2MDYyMzk4OA@@._V1._SY314_CR1,0,214,314_.jpg",1999,"deep_end_of_the_ocean","5.8","33","14","19","42","5.2","7","1","6","14","3.2","2998","62","http://content9.flixster.com/movie/26/23/262315_det.jpg"
"2026","The Deer Hunter","Color","Michael Cimino",140,183,517,652,"Meryl Streep",22000,NA,"Drama|War","Robert De Niro",232577,34025,"John Savage",2,"escape|friend|party|pittsburgh steelers|vietnam","http://www.imdb.com/title/tt0077416/?ref_=fn_tt_tt_1",1026,"English","UK","R",1.5e+07,1978,11000,8.2,2.35,11000,1263,77416,"El cazador","http://ia.media-imdb.com/images/M/MV5BMTY2MzI3ODU3Nl5BMl5BanBnXkFtZTcwMjkzMzMzMQ@@._V1._SY314_CR2,0,214,314_.jpg",1978,"deer_hunter","8.3","44","40","4","90","7.1","5","4","1","80","4.1","27513","91","http://content6.flixster.com/movie/26/75/267592_det.jpg"
"2027","The Departed","Color","Martin Scorsese",352,151,17000,1000,"Matt Damon",29000,132373442,"Crime|Drama|Thriller","Leonardo DiCaprio",873649,45648,"Ray Winstone",0,"boston|mole|police|undercover|undercover cop","http://www.imdb.com/title/tt0407887/?ref_=fn_tt_tt_1",2054,"English","USA","R",9e+07,2006,13000,8.5,2.35,29000,48516,407887,"Infiltrados","http://ia.media-imdb.com/images/M/MV5BMTY3NjAwNTk5N15BMl5BanBnXkFtZTcwMjY5NTYzMQ@@._V1._SX214_CR0,0,214,314_.jpg",2006,"departed","8.2","228","211","17","92","8","44","41","3","93","4.1","195210","92","http://content9.flixster.com/movie/10/93/80/10938015_det.jpg"
"2028","The Descent","Color","Neil Marshall",342,100,197,159,"Shauna Macdonald",513,26005908,"Adventure|Horror|Thriller","MyAnna Buring",154938,1379,"Craig Conway",0,"cave|expedition|friendship between women|group of friends|survival horror","http://www.imdb.com/title/tt0435625/?ref_=fn_tt_tt_1",1100,"English","UK","R",3500000,2005,239,7.2,2.35,10000,40732,435625,"El descenso","http://ia.media-imdb.com/images/M/MV5BMjA5NzQ1NTgwNV5BMl5BanBnXkFtZTcwNjUxMzUzMw@@._V1._SX214_CR0,0,214,314_.jpg",2005,"descent","7.3","165","139","26","84","7","30","22","8","73","3.3","49487","71","http://content7.flixster.com/movie/11/14/69/11146933_det.jpg"
"2029","The Devil's Advocate","Color","Taylor Hackford",117,136,138,9000,"Al Pacino",18000,60984028,"Drama|Mystery|Thriller","Keanu Reeves",259519,45271,"Charlize Theron",2,"deal with the devil|lawyer|money|reality|supernatural power","http://www.imdb.com/title/tt0118971/?ref_=fn_tt_tt_1",431,"English","USA","R",5.7e+07,1997,14000,7.5,2.35,11000,1645,118971,"Pactar con el diablo","http://ia.media-imdb.com/images/M/MV5BMTAxMjg2MzA4MTNeQTJeQWpwZ15BbWU3MDM5OTA1NTE@._V1._SY314_CR9,0,214,314_.jpg",1997,"devils_advocate","6.2","43","28","15","65","5.8","10","4","6","40","3.4","30966","78","http://content6.flixster.com/movie/83/07/830796_det.jpg"
"2030","The Devil's Own","Color","Alan J. Pakula",66,111,79,2000,"Brad Pitt",11000,42877165,"Action|Crime|Drama|Thriller","Harrison Ford",45602,26088,"Natascha McElhone",0,"friendship|murder|northern ireland|police officer|terrorist","http://www.imdb.com/title/tt0118972/?ref_=fn_tt_tt_1",114,"English","USA","R",8.6e+07,1997,11000,6.1,2.35,979,1488,118972,"La sombra del diablo","http://ia.media-imdb.com/images/M/MV5BNDA4NDk1MDM3MV5BMl5BanBnXkFtZTcwMDI1NDAzMQ@@._V1._SY314_CR4,0,214,314_.jpg",1997,"devils_own","5.3","34","10","24","29","6.3","7","2","5","28","3","7624","46","http://content8.flixster.com/movie/21/77/85/2177854_det.jpg"
"2031","The Devil's Rejects","Color","Rob Zombie",261,109,0,597,"Ken Foree",1000,16901126,"Crime|Horror","Sid Haig",76267,3544,"Lew Temple",0,"escape|police|road trip|sheriff|texas","http://www.imdb.com/title/tt0395584/?ref_=fn_tt_tt_1",687,"English","USA","R",7e+06,2005,649,6.9,1.85,0,34323,395584,"Los renegados del diablo","http://ia.media-imdb.com/images/M/MV5BMjIwMjM1MjM4NV5BMl5BanBnXkFtZTcwNTgyMzUzMw@@._V1._SX214_CR0,0,214,314_.jpg",2005,"devils_rejects","5.4","131","70","61","53","5.4","27","13","14","48","3.6","27834","79","http://content7.flixster.com/movie/24/99/249905_det.jpg"
"2032","The Devil Wears Prada","Color","David Frankel",208,109,64,505,"Anne Hathaway",11000,124732962,"Comedy|Drama|Romance","Meryl Streep",286178,23923,"Rebecca Mader",0,"fashion|fashion industry|magazine|new york city|publishing","http://www.imdb.com/title/tt0458352/?ref_=fn_tt_tt_1",631,"English","USA","PG-13",3.5e+07,2006,11000,6.8,2.35,0,45720,458352,"El diablo viste de Prada","http://ia.media-imdb.com/images/M/MV5BMTMyNjk4Njc3NV5BMl5BanBnXkFtZTcwNDkyMTEzMw@@._V1._SX214_CR0,0,214,314_.jpg",2006,"the_devil_wears_prada","6.6","183","138","45","75","6.9","42","35","7","83","3.6","163192","76","http://content9.flixster.com/movie/10/89/84/10898435_det.jpg"
"2033","The Doors","Color","Oliver Stone",82,140,0,552,"Kevin Dillon",720,35183792,"Biography|Drama|Music|Musical","Michael Wincott",68159,3044,"Kathleen Quinlan",1,"death|paris france|rock band|singer|the doors","http://www.imdb.com/title/tt0101761/?ref_=fn_tt_tt_1",209,"English","USA","R",3.8e+07,1991,576,7.2,2.35,0,1093,101761,"The Doors","http://ia.media-imdb.com/images/M/MV5BMTM5OTM4NjU5M15BMl5BanBnXkFtZTcwODkwMTYyMQ@@._V1._SY289_CR1,0,214,289_.jpg",1991,"doors","5.8","44","25","19","56","4.1","9","2","7","22","3.6","14440","80","http://content7.flixster.com/movie/28/48/284817_det.jpg"
"2034","The Duchess","Color","Saul Dibb",194,110,10,844,"Hayley Atwell",3000,13823741,"Biography|Drama|History|Romance","Dominic Cooper",61777,6420,"Charlotte Rampling",3,"duchess|duke|heir|infidelity|marriage","http://www.imdb.com/title/tt0864761/?ref_=fn_tt_tt_1",140,"English","UK","PG-13",13500000,2008,2000,6.9,2.35,0,62293,864761,"La duquesa","http://ia.media-imdb.com/images/M/MV5BMTU1MTQzMjgzNl5BMl5BanBnXkFtZTcwNTQxMzk3MQ@@._V1._SX214_CR0,0,214,314_.jpg",2008,"10009493-duchess","6.3","161","98","63","60","6.6","35","24","11","68","3.5","22537","69","http://content8.flixster.com/movie/10/85/97/10859746_det.jpg"
"2035","The Dukes of Hazzard","Color","Jay Chandrasekhar",144,107,422,379,"Jessica Simpson",631,80270227,"Action|Adventure|Comedy","Alice Greczyn",66382,2297,"Michael Weston",5,"1969 dodge charger|bikini|farm|misogynist|tow truck","http://www.imdb.com/title/tt0377818/?ref_=fn_tt_tt_1",612,"English","USA","PG-13",5e+07,2005,534,5.1,2.35,0,34520,377818,"Dos chalados y muchas curvas","http://ia.media-imdb.com/images/M/MV5BMjAwOTYxODI4OV5BMl5BanBnXkFtZTcwNDYxODIzMw@@._V1._SX214_CR0,0,214,314_.jpg",2005,"dukes_of_hazzard","3.6","164","22","142","13","3.7","37","8","29","21","2.9","27455","58","http://content9.flixster.com/movie/10/88/62/10886235_det.jpg"
"2036","The Edge","Color","Lee Tamahori",95,117,93,904,"Harold Perrineau",12000,27779888,"Action|Adventure|Drama|Thriller","Anthony Hopkins",55913,14831,"Bart the Bear",2,"bear|billionaire|crash|survival tactics|wilderness","http://www.imdb.com/title/tt0119051/?ref_=fn_tt_tt_1",182,"English","USA","R",NA,1997,1000,6.9,2.35,0,1615,119051,"El desafío","http://ia.media-imdb.com/images/M/MV5BMTcyMTQ0OTkyMF5BMl5BanBnXkFtZTcwNzU3MDAzMQ@@._V1._SY314_CR1,0,214,314_.jpg",1997,"edge","6.3","46","27","19","58","6.4","11","6","5","54","3.2","5719","67","http://content8.flixster.com/movie/26/94/269418_det.jpg"
"2037","The Elephant Man"," Black and White","David Lynch",117,124,0,452,"Anne Bancroft",12000,NA,"Biography|Drama","Anthony Hopkins",161972,13864,"Dexter Fletcher",1,"curiosity|exploitation|freak|hospital|physical deformity","http://www.imdb.com/title/tt0080678/?ref_=fn_tt_tt_1",356,"English","USA","PG",5e+06,1980,754,8.2,2.35,9000,2313,80678,"El hombre elefante","http://ia.media-imdb.com/images/M/MV5BMTcxNTQ2NDkzMF5BMl5BanBnXkFtZTcwMzQ3OTUyMQ@@._V1._SX214_CR0,0,214,314_.jpg",1980,"1006527-elephant_man","8.2","33","30","3","90","0","4","2","2","50","3.9","16869","90","http://content8.flixster.com/movie/10/86/50/10865070_det.jpg"
"2038","The Emperor's Club","Color","Michael Hoffman",83,109,97,355,"Embeth Davidtz",13000,14060950,"Drama","Gabriel Millman",14354,14347,"Rob Morrow",1,"classroom|fund raising|headmaster|reunion|roman","http://www.imdb.com/title/tt0283530/?ref_=fn_tt_tt_1",139,"English","USA","PG-13",12500000,2002,795,6.9,1.85,0,5873,283530,"Emperor's Club","http://ia.media-imdb.com/images/M/MV5BMzcwMjEwMDQzNV5BMl5BanBnXkFtZTcwODEzOTgxMQ@@._V1._SY314_CR2,0,214,314_.jpg",2002,"emperors_club","5.8","125","63","62","50","5.7","30","14","16","46","3.3","5179","66","http://content9.flixster.com/movie/25/93/259391_det.jpg"
"2039","The Emperor's New Groove","Color","Mark Dindal",141,78,10,253,"Wendie Malick",558,89296573,"Adventure|Animation|Comedy|Family|Fantasy","Eartha Kitt",128285,2039,"John Fiedler",1,"antidote|disney|emperor|first part|llama","http://www.imdb.com/title/tt0120917/?ref_=fn_tt_tt_1",297,"English","USA","G",1e+08,2000,452,7.3,1.66,0,4016,120917,"El emperador y sus locuras","http://ia.media-imdb.com/images/M/MV5BMTcwMTIzMDY5M15BMl5BanBnXkFtZTcwMjcxMzEzMQ@@._V1._SY314_CR5,0,214,314_.jpg",2000,"emperors_new_groove","7","126","107","19","84","6.6","32","24","8","75","3.4","35081","75","http://content9.flixster.com/movie/25/10/251095_det.jpg"
"2040","The End of the Affair","Color","Neil Jordan",90,102,277,57,"Ian Hart",327,10660147,"Drama|Romance","Stephen Rea",17740,672,"James Bolam",0,"breasts|jealousy|obsession|sex scene|spiritual","http://www.imdb.com/title/tt0172396/?ref_=fn_tt_tt_1",165,"English","UK","R",2.3e+07,1999,261,7.2,1.85,0,3125,172396,"El fin del romance","http://ia.media-imdb.com/images/M/MV5BMTMyMjYwMzYzNl5BMl5BanBnXkFtZTcwMjE0NDMyMQ@@._V1._SY314_CR1,0,214,314_.jpg",1999,"1093671-end_of_the_affair","6.6","66","44","22","66","6.5","16","9","7","56","3.6","3227","73","http://content8.flixster.com/movie/10/92/66/10926630_det.jpg"
"2041","The English Patient","Color","Anthony Minghella",116,162,333,362,"Kristin Scott Thomas",14000,78651430,"Drama|Romance|War","Colin Firth",142067,15912,"JÃ¼rgen Prochnow",0,"church|english|flashback|nurse|patient","http://www.imdb.com/title/tt0116209/?ref_=fn_tt_tt_1",457,"English","USA","R",2.7e+07,1996,1000,7.4,1.85,0,1183,116209,"El paciente inglés","http://ia.media-imdb.com/images/M/MV5BMTIxMjgyODgyMV5BMl5BanBnXkFtZTYwMjgyNTg5._V1._SX214_CR0,0,214,314_.jpg",1996,"english_patient","7.7","58","48","10","82","7.8","17","15","2","88","3.6","22977","82","http://content7.flixster.com/movie/10/88/86/10888661_det.jpg"
"2042","The Evil Dead","Color","Sam Raimi",304,96,0,58,"Betsy Baker",634,NA,"Fantasy|Horror","Ted Raimi",141219,813,"Ellen Sandweiss",0,"cult director|cult film|evil dead|necronomicon|psychotronic film","http://www.imdb.com/title/tt0083907/?ref_=fn_tt_tt_1",740,"English","USA","NC-17",375000,1981,66,7.6,1.37,12000,4105,83907,"Posesión infernal","http://ia.media-imdb.com/images/M/MV5BMTI0ODQ4NDkwNV5BMl5BanBnXkFtZTcwNDQ3MTU1MQ@@._V1._SY314_CR7,0,214,314_.jpg",1981,"the-evil-dead","8.1","45","45","0","100","0","3","3","0","100","3.6","26792","81","http://content8.flixster.com/movie/28/56/285618_det.jpg"
"2043","The Exorcism of Emily Rose","Color","Scott Derrickson",233,122,301,457,"Colm Feore",1000,75072454,"Drama|Horror|Thriller","Tom Wilkinson",96569,2759,"JR Bourne",0,"death|demonic possession|exorcism|lawyer|priest","http://www.imdb.com/title/tt0404032/?ref_=fn_tt_tt_1",522,"English","USA","PG-13",2e+07,2005,539,6.7,2.35,0,37720,404032,"El exorcismo de Emily Rose","http://ia.media-imdb.com/images/M/MV5BMTI2NTM5MjQ0Nl5BMl5BanBnXkFtZTcwNDAxNjAzMQ@@._V1._SX214_CR0,0,214,314_.jpg",2005,"the-nameless","4.9","6","2","4","33","0","0","0","0","0","0","0","0","http://content9.flixster.com/movie/27/83/278399_det.jpg"
"2044","The Exorcist","Color","William Friedkin",304,132,607,259,"Linda Blair",1000,204565000,"Horror","Ellen Burstyn",284252,2466,"Lee J. Cobb",0,"demonic possession|exorcism|exorcist|loss of innocence|priest","http://www.imdb.com/title/tt0070047/?ref_=fn_tt_tt_1",1058,"English","USA","R",8e+06,1973,931,8,1.37,18000,1997,70047,"El exorcista","http://ia.media-imdb.com/images/M/MV5BNzYwMDA0NTA3M15BMl5BanBnXkFtZTcwMDcwNDY3Mg@@._V1._SX214_CR0,0,214,314_.jpg",1973,"exorcist","7.7","43","36","7","83","6.6","7","5","2","71","3.7","49968","83","http://content9.flixster.com/movie/28/02/280219_det.jpg"
"2045","The Express"," Black and White","Gary Fleder",86,130,39,534,"Nicole Beharie",2000,9589875,"Biography|Drama|Sport","Dennis Quaid",16673,5162,"Charles S. Dutton",0,"african american|coach|football movie|nonlinear timeline|syracuse university","http://www.imdb.com/title/tt0469903/?ref_=fn_tt_tt_1",45,"English","USA","PG",4e+07,2008,898,7.3,2.35,0,62799,469903,"The Express","http://ia.media-imdb.com/images/M/MV5BMTM3MTY5OTA5MF5BMl5BanBnXkFtZTcwMjA5ODk3MQ@@._V1._SX214_CR0,0,214,314_.jpg",2008,"1185801-the_express","6.2","114","70","44","61","6.4","28","19","9","67","3.1","11362","74","http://content6.flixster.com/movie/10/85/78/10857840_det.jpg"
"2046","The Eye","Color","David Moreau",172,92,0,451,"Alessandro Nivola",17000,31397498,"Horror|Mystery","ChloÃ« Grace Moretz",44130,18765,"Obba BabatundÃ©",1,"cellular memory|eye|eye transplant|seeing dead people|violinist","http://www.imdb.com/title/tt0406759/?ref_=fn_tt_tt_1",156,"English","USA","PG-13",1.2e+07,2008,527,5.4,2.35,0,57534,406759,"The eye - Visiones","http://ia.media-imdb.com/images/M/MV5BMTMyNjg3OTQyM15BMl5BanBnXkFtZTcwMjkyMzU1MQ@@._V1._SX214_CR0,0,214,314_.jpg",2008,"10008606-eye","4.3","74","16","58","21","4.5","10","2","8","20","3.1","57166","51","http://content7.flixster.com/movie/10/84/47/10844773_det.jpg"
"2047","The Faculty","Color","Robert Rodriguez",154,104,0,1000,"Salma Hayek",4000,40064955,"Horror|Mystery|Sci-Fi","Jordana Brewster",92074,12170,"Clea DuVall",1,"alien|high school|ohio|photographer|water","http://www.imdb.com/title/tt0133751/?ref_=fn_tt_tt_1",502,"English","USA","R",1.5e+07,1998,4000,6.4,1.85,0,2428,133751,"The Faculty","http://ia.media-imdb.com/images/M/MV5BMjEzMDE4MzMwMF5BMl5BanBnXkFtZTcwMjI3NzcxMQ@@._V1._SY314_CR3,0,214,314_.jpg",1998,"faculty","5.6","37","19","18","51","0","3","0","3","0","2.9","14071","55","http://content8.flixster.com/movie/27/10/271018_det.jpg"
